id,perc_of_compensation_paid,age_in_days,age_id,age_group,income,count_3-6_months_late,count_6-12_months_late,count_more_than_12_months_late,cause
37414,0.302,10230.0,2,Молодой,72000.0,0,0,0,сгорел дом
63206,0.3720000000000001,28118.0,4,Пожилой,470050.0,0,0,0,сотрясение во время отдыха
71049,0.551,12421.0,2,Молодой,157840.0,1,0,0,украли авто
23908,0.322,19717.0,3,Зрелый,207930.0,0,0,0,повреждение автомобиля
12226,0.368,9870.0,2,Молодой,101310.0,0,0,0,несчастный случай на отдыхе
107645,0.261,10593.0,2,Молодой,68360.0,0,0,0,затопило дом
3066,0.831,12059.0,2,Молодой,75030.0,0,1,0,хищение автомобиля (каско)
91521,0.4320000000000001,23372.0,4,Пожилой,183060.0,0,0,0,травма во время отдыха
37831,0.785,14245.0,3,Зрелый,101300.0,0,0,0,повреждение автомобиля
107482,0.213,18988.0,3,Зрелый,222210.0,4,0,1,сотрясение во время отдыха
113536,0.362,16069.0,3,Зрелый,272570.0,0,0,0,кража авто
56884,0.06,21180.0,4,Пожилой,513390.0,0,0,0,повреждение авто
108267,0.0,11320.0,2,Молодой,265110.0,0,1,0,несчастный случай в отпуске
73626,0.051,19360.0,3,Зрелый,269710.0,0,0,0,повреждение авто
110457,0.163,22640.0,4,Пожилой,237060.0,0,0,0,сломала ногу в отпуске
8052,0.412,8769.0,2,Молодой,76810.0,0,0,0,проникли в жилье
4307,0.151,18257.0,3,Зрелый,85240.0,0,0,0,хищение автомобиля (каско)
41855,0.7490000000000001,12052.0,2,Молодой,128190.0,0,0,0,взломали квартиру
48442,0.489,23373.0,4,Пожилой,142740.0,0,0,0,проникли в жилье
2128,1.0,10959.0,2,Молодой,76400.0,0,0,0,травма во время отдыха
82812,0.004,18629.0,3,Зрелый,187480.0,0,0,0,дтп
98821,0.006,20818.0,4,Пожилой,293270.0,0,0,0,сотрясение во время отдыха
50323,0.026,24470.0,4,Пожилой,171040.0,0,0,0,затопило дом
108790,1.0,15338.0,3,Зрелый,258030.0,0,0,0,хищение автомобиля (каско)
7779,0.81,16065.0,3,Зрелый,105080.0,1,0,0,несчастный случай в отпуске
60871,0.064,19350.0,3,Зрелый,250050.0,0,0,0,повреждение авто
66660,0.0,10958.0,2,Молодой,127050.0,0,0,0,замкнуло электричество дома
65047,0.087,24469.0,4,Пожилой,165080.0,0,0,0,украли авто
5160,0.228,22645.0,4,Пожилой,75130.0,0,0,0,украли багаж в отпуске
67451,0.0,22278.0,4,Пожилой,126920.0,0,0,0,взломали квартиру
58041,1.0,22273.0,4,Пожилой,58350.0,2,0,0,потоп в квартире
29736,0.084,14247.0,3,Зрелый,250080.0,0,0,0,украли багаж в отпуске
64249,0.055,24101.0,4,Пожилой,538840.0,0,0,0,поломка авто
9616,0.24,15336.0,3,Зрелый,315140.0,0,0,0,кража автомобиля
100287,0.45,23009.0,4,Пожилой,236030.0,0,0,0,несчастный случай в отпуске
87787,0.456,23006.0,4,Пожилой,30810.0,0,0,0,затопило дом
67790,0.43,14608.0,3,Зрелый,177590.0,0,0,0,замкнуло электричество дома
34655,0.013,20449.0,4,Пожилой,373860.0,0,0,0,замкнуло электричество дома
61313,0.0,20816.0,4,Пожилой,220040.0,0,0,0,кража автомобиля
482,0.1,18994.0,3,Зрелый,120070.0,1,0,0,повреждение автомобиля
13322,0.05,15337.0,3,Зрелый,267700.0,1,0,0,несчастный случай на отдыхе
24996,0.011,28847.0,4,Пожилой,76350.0,0,0,0,кража авто
53402,0.001,21183.0,4,Пожилой,117070.0,0,0,0,потоп в квартире
37562,0.184,15709.0,3,Зрелый,200130.0,0,0,0,сломала ногу в отпуске
1679,1.0,16430.0,3,Зрелый,255130.0,1,1,0,затопило дом
7372,0.07200000000000001,26660.0,4,Пожилой,162540.0,0,0,0,несчастный случай в отпуске
64654,0.044,21907.0,4,Пожилой,91830.0,0,0,0,кража автомобиля
106260,0.087,23008.0,4,Пожилой,318870.0,0,0,0,обокрали дачу
56552,0.501,24101.0,4,Пожилой,123070.0,1,0,0,замкнуло электричество дома
65074,0.192,25924.0,4,Пожилой,105030.0,1,0,0,повреждение автомобиля
5800,0.114,23003.0,4,Пожилой,119670.0,0,0,0,травма в отпуске
48446,1.0,18259.0,3,Зрелый,107180.0,3,1,0,травма в отпуске
75227,0.04,24102.0,4,Пожилой,187570.0,0,0,0,сгорела квартира
50771,0.221,15701.0,3,Зрелый,220090.0,0,0,0,сгорела квартира
100156,0.093,17532.0,3,Зрелый,177760.0,0,0,0,травма в отпуске
20786,0.865,18988.0,3,Зрелый,309560.0,0,0,0,травма в отпуске
47743,0.059,18259.0,3,Зрелый,277700.0,0,0,0,потоп в квартире
66733,0.024,21547.0,4,Пожилой,151080.0,0,0,0,кража авто
54061,1.0,15343.0,3,Зрелый,252050.0,1,0,0,травма в отпуске
8539,0.058,20082.0,4,Пожилой,360110.0,0,0,0,поломка авто
17769,0.388,22635.0,4,Пожилой,225140.0,1,2,0,проникли в жилье
112355,1.0,22273.0,4,Пожилой,203880.0,1,2,1,несчастный случай в отпуске
99002,0.199,16799.0,3,Зрелый,266290.0,6,0,0,потоп в квартире
95716,0.017,12781.0,3,Зрелый,102560.0,0,0,0,врезались в автомобиль
10612,0.37,15340.0,3,Зрелый,110500.0,0,0,0,кража автомобиля
34311,0.303,18257.0,3,Зрелый,311080.0,1,0,0,упало дерево на автомобиль
79312,0.016,28114.0,4,Пожилой,231070.0,0,0,0,сотрясение во время отдыха
76299,0.284,16440.0,3,Зрелый,362590.0,0,0,0,сотрясение во время отдыха
30277,0.444,10231.0,2,Молодой,71180.0,1,1,0,обокрали дачу
67117,0.184,19357.0,3,Зрелый,70120.0,0,0,0,сломала ногу в отпуске
6050,0.0,13875.0,3,Зрелый,181020.0,0,0,0,проникли в жилье
41041,0.154,28111.0,4,Пожилой,114050.0,0,0,0,травма во время отдыха
2663,0.006999999999999999,29579.0,4,Пожилой,125040.0,1,0,0,обокрали дачу
80407,0.0,22639.0,4,Пожилой,80130.0,0,0,0,упало дерево на автомобиль
43465,0.7020000000000001,13882.0,3,Зрелый,57950.0,1,0,0,замкнуло электричество дома
81736,0.674,13877.0,3,Зрелый,153900.0,0,0,0,поломка авто
96448,0.117,20815.0,4,Пожилой,174140.0,0,0,0,потоп в квартире
96760,0.049,18255.0,3,Зрелый,120140.0,0,1,0,украли багаж в отпуске
59572,0.0,23373.0,4,Пожилой,74320.0,0,0,0,травма в отпуске
49233,0.585,18259.0,3,Зрелый,69040.0,0,0,0,дтп
101966,0.045,18988.0,3,Зрелый,240150.0,0,0,0,несчастный случай в отпуске
10149,0.038,10227.0,2,Молодой,33110.0,0,0,0,врезались в автомобиль
10480,0.433,17900.0,3,Зрелый,180100.0,0,0,0,кража автомобиля
60213,0.049,11690.0,2,Молодой,198600.0,0,0,1,затопило дом
23668,0.141,22276.0,4,Пожилой,147710.0,0,0,0,обокрали дачу
50689,0.883,23368.0,4,Пожилой,117880.0,0,0,0,хищение автомобиля (каско)
103448,0.809,11330.0,2,Молодой,129120.0,0,0,0,повреждение авто
1148,0.124,10962.0,2,Молодой,425100.0,0,0,0,кража автомобиля
75282,0.01,20818.0,4,Пожилой,132100.0,0,0,0,повреждение автомобиля
76140,0.181,22272.0,4,Пожилой,154820.0,3,1,0,кража авто
76564,0.108,12780.0,3,Зрелый,240100.0,0,0,0,потоп в квартире
79658,0.0,16436.0,3,Зрелый,75080.0,1,0,0,сломала ногу в отпуске
19549,0.016,14249.0,3,Зрелый,215010.0,0,0,0,потоп в квартире
74389,0.911,19720.0,3,Зрелый,219030.0,0,0,0,украли багаж в отпуске
98815,0.733,16437.0,3,Зрелый,382350.0,0,0,0,травма во время отдыха
97985,0.035,16801.0,3,Зрелый,105660.0,0,0,0,врезались в автомобиль
106599,0.15,17532.0,3,Зрелый,1308070.0,0,0,0,взломали квартиру
110522,0.024,10959.0,2,Молодой,285920.0,0,0,0,затопило дом
106937,0.003,13877.0,3,Зрелый,200630.0,0,0,0,кража в квартире
66275,0.065,13152.0,3,Зрелый,71870.0,0,0,0,затопило дом
100563,0.043,18255.0,3,Зрелый,88300.0,0,0,0,травма в отпуске
8932,0.075,17891.0,3,Зрелый,196160.0,0,0,0,потоп в квартире
37356,0.534,23365.0,4,Пожилой,165140.0,0,0,0,кража автомобиля
47109,0.275,17169.0,3,Зрелый,122290.0,0,0,0,взломали квартиру
36447,0.104,12415.0,2,Молодой,377220.0,0,0,1,сломала ногу в отпуске
48563,0.6559999999999999,16436.0,3,Зрелый,220710.0,1,0,0,травма в отпуске
23906,0.059,23002.0,4,Пожилой,67550.0,0,0,0,упало дерево на автомобиль
55063,0.071,33960.0,4,Пожилой,90050.0,0,0,0,сгорела квартира
47251,1.0,17890.0,3,Зрелый,450050.0,0,1,0,украли авто
103187,0.028,23010.0,4,Пожилой,150060.0,0,0,0,потоп в квартире
75559,0.408,21183.0,4,Пожилой,92550.0,0,0,0,кража автомобиля
111199,0.978,15337.0,3,Зрелый,108110.0,0,0,0,врезались в автомобиль
66570,0.096,12419.0,2,Молодой,187560.0,0,0,0,сгорел дом
40806,0.57,21906.0,4,Пожилой,182080.0,0,0,0,сотрясение во время отдыха
32671,0.019,18624.0,3,Зрелый,357550.0,0,0,0,потоп в квартире
44303,0.008,22271.0,4,Пожилой,193380.0,0,0,0,повреждение автомобиля
94273,0.424,22277.0,4,Пожилой,111140.0,0,0,0,кража в квартире
13197,0.258,20083.0,4,Пожилой,215050.0,0,0,0,сломала ногу в отпуске
6864,0.0,24825.0,4,Пожилой,67900.0,0,0,0,хищение автомобиля (каско)
9215,0.013,21914.0,4,Пожилой,108090.0,0,0,0,сгорел дом
42500,0.843,17160.0,3,Зрелый,192120.0,0,2,0,сгорела квартира
43352,1.0,17162.0,3,Зрелый,67620.0,0,2,0,кража автомобиля
72688,0.009000000000000001,27384.0,4,Пожилой,64580.0,0,0,0,сгорела квартира
63264,0.112,21541.0,4,Пожилой,156110.0,3,0,0,замкнуло электричество дома
18299,0.205,26656.0,4,Пожилой,130140.0,0,0,0,травма в отпуске
71702,0.329,30301.0,4,Пожилой,180040.0,0,0,0,взломали квартиру
38672,0.232,18256.0,3,Зрелый,246080.0,0,0,0,повреждение автомобиля
85627,0.348,15704.0,3,Зрелый,198370.0,1,0,0,травма во время отдыха
99882,0.108,23730.0,4,Пожилой,112640.0,0,0,0,затопило дом
20284,0.321,27018.0,4,Пожилой,235190.0,0,0,0,сломала ногу в отпуске
71527,0.275,17169.0,3,Зрелый,138050.0,1,0,0,замкнуло электричество дома
71423,0.062,27021.0,4,Пожилой,369970.0,0,0,0,затопило дом
89866,0.022,13878.0,3,Зрелый,150080.0,0,0,0,сломала ногу в отпуске
81607,0.03,17533.0,3,Зрелый,83330.0,0,0,0,проникли в жилье
4735,0.471,12422.0,2,Молодой,90080.0,0,0,0,сгорела квартира
113316,0.523,16801.0,3,Зрелый,227670.0,0,0,0,сломала ногу в отпуске
30141,0.17800000000000002,20446.0,4,Пожилой,294610.0,0,0,0,сломала ногу в отпуске
96107,0.598,21179.0,4,Пожилой,353570.0,0,0,0,упало дерево на автомобиль
44732,0.08199999999999999,14606.0,3,Зрелый,270050.0,0,0,0,потоп в квартире
24506,0.218,12785.0,3,Зрелый,105080.0,0,0,0,обокрали дачу
75564,0.067,23007.0,4,Пожилой,124380.0,0,0,0,сломала ногу в отпуске
5677,0.434,14249.0,3,Зрелый,89410.0,0,1,0,взломали квартиру
17130,0.486,21181.0,4,Пожилой,214500.0,0,0,0,сгорела квартира
10067,0.984,24103.0,4,Пожилой,159530.0,1,0,0,замкнуло электричество дома
6678,0.068,17528.0,3,Зрелый,215010.0,0,0,0,сгорела квартира
99578,0.237,20086.0,4,Пожилой,123110.0,0,0,0,потоп в квартире
59797,0.836,14244.0,3,Зрелый,81070.0,0,0,0,проникли в жилье
95178,0.894,13154.0,3,Зрелый,127620.0,0,0,0,врезались в автомобиль
13814,0.217,26656.0,4,Пожилой,43080.0,0,0,0,украли багаж в отпуске
77300,0.183,18992.0,3,Зрелый,244780.0,0,0,0,поломка авто
46377,0.304,15335.0,3,Зрелый,157550.0,0,1,0,кража в квартире
109475,0.006,29574.0,4,Пожилой,55600.0,0,0,0,сгорела квартира
39979,0.029,28119.0,4,Пожилой,315030.0,0,0,0,врезались в автомобиль
41684,0.208,19358.0,3,Зрелый,285080.0,0,0,0,сгорела квартира
64836,0.394,17166.0,3,Зрелый,216130.0,0,0,0,кража автомобиля
61188,0.012,30668.0,4,Пожилой,108440.0,0,0,0,упало дерево на автомобиль
88015,0.008,22270.0,4,Пожилой,69140.0,0,0,0,потоп в квартире
87260,0.004,19715.0,3,Зрелый,125030.0,0,0,0,упало дерево на автомобиль
91768,0.953,14612.0,3,Зрелый,120120.0,0,0,0,взломали квартиру
96343,0.931,13515.0,3,Зрелый,220250.0,2,2,6,украли авто
42914,0.018000000000000002,14242.0,3,Зрелый,186080.0,0,0,0,кража автомобиля
83092,0.0,25922.0,4,Пожилой,65930.0,0,0,0,сгорела квартира
40493,0.086,27025.0,4,Пожилой,145250.0,0,0,0,хищение автомобиля (каско)
88906,0.439,14612.0,3,Зрелый,36160.0,0,0,0,сгорела квартира
